Public/Owned	CONTENT_ID	MLC	ISRC	ISWC	TITLE	ARTIST	SMP	UMP	BMG	KOBALT	WCM	ABKCO	AUDIAM	BELIEVE	CONCORD	DMG	DST	HAL	HIPGNOSIS	PEER	RESERVOIR	ROUND HILL	SPIRIT	WIXEN	OTHER	Risk
FALSE	396682	W54300		T9002623214	A Whiter Shade Of Pale (Full Version)	Procol Harum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	344744	W54300		T9002623214	A Whiter Shade Of Pale	Procol Harum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	352296	W54300		T9002623214	A Whiter Shade Of Pale	Procol Harum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	267965	W54300		T9002623214	Whiter Shade of Pale	Procol Harum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	306509	W54300	QMRSZ2101893	T9002623214	Whiter Shade Of Pale	Santana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	257679	W54300		T9002623214	A Whiter Shade of Pale	Procol Harum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	13182	W54300		T9002623214	A Whiter Shade Of Pale	Procol Harum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	318757	W5434W		T0731092231	Workin' Them Angels	Rush	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	336850	W5434W		T0731092231	Workin' Them Angels	Rush	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	364685	W54441	GBDNH1100103		Wolf	First Aid Kit	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	264479	W5453K		T9046273103	When The Water Breaks	Liquid Tension Experiment	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	382949	W54601	GBBKB8520107	not found	Who Am I?	Boublil and Schonberg	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	382640	W54601	GBBKB8520107	not found	Who Am I?	Boublil and Schonberg	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	407940	W54762		T9056507712	Who Are You?	Black Sabbath	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	379528	W54780	USCA28700218		Who Are You Now?	Barbra Streisand	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	380499	W54780	USCA28700218		Who Are You Now?	Barbra Streisand	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	364722	W54996		T0600587925	Who Can It Be Now?	Men At Work	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	387326	W54996		T0600587925	Who Can It Be Now?	Men At Work	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	390277	W54996		T0600587925	Who Can It Be Now?	Men At Work	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	378521	W5586B		T9313134553	We Are Young	fun.	40	0	0	0	45	0	0	0	0	0	0	0	15	0	0	0	0	0	0	Red
FALSE	279085	W5586B		T9313134553	We Are Young	Fun.	40	0	0	0	45	0	0	0	0	0	0	0	15	0	0	0	0	0	0	Red
FALSE	381184	W5586B		T9313134553	We Are Young	fun.	40	0	0	0	45	0	0	0	0	0	0	0	15	0	0	0	0	0	0	Red
FALSE	264349	W56995		T0702030190	Who'll Stop The Rain	Creedence Clearwater Revival	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	Red
FALSE	264463	W57253		T0702479773	Who's Crying Now	Journey	0	0	0	0	0	0	0	0	0	0	0	0	66.67	0	0	0	0	0	33.33	Red
FALSE	282845	W57253		T0702479773	Who's Crying Now	Journey	0	0	0	0	0	0	0	0	0	0	0	0	66.67	0	0	0	0	0	33.33	Red
FALSE	337351	W57253		T0702479773	Who's Crying Now	Journey	0	0	0	0	0	0	0	0	0	0	0	0	66.67	0	0	0	0	0	33.33	Red
FALSE	395847	W5751F	GBCFB1200102		What Makes A Good Man?	The Heavy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	255002	W58100	USAT21207009		Whole Lotta Love	Led Zeppelin	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	301967	W58100	USAT21207009	not found	Whole Lotta Love	Led Zeppelin	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	387273	W58100	USAT21207009	not found	Whole Lotta Love	Led Zeppelin	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	299073	W58280		T0600969525	Whole Lotta Rosie	AC/DC	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	295767	W58280		T0600969525	Whole Lotta Rosie	AC/DC	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	270317	W59243		T9047007089	What Could Have Been Love	Aerosmith	45	0	10	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	308799	W59347		T0702049602	Why Can't This Be Love	Van Halen	0	58.81	0	0	41.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	264731	W59347		T0702049602	Why Can't This Be Love	Van Halen	0	58.81	0	0	41.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	227592	W59347		T0702049602	Why Can't This Be Love	Van Halen	0	58.81	0	0	41.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	391092	W5998J		T9126973113	We Are The Others	Delain	0	0	0	33.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	Red
FALSE	309608	W60283		T0101630925	Why Don't We Do It In The Road	The Beatles	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	392059	W6081J	US35U0403601		Waiting Room	Fugazi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	385167	W61202	USAM19500605	not found	Why Me	Styx	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	270417	W6163R		T9090458041	Whom Shall I Fear (God Of Angel Armies)	Chris Tomlin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	375588	W6180I		T9096440856	When I Was Your Man	Bruno Mars	0	35.63	27.72	0	0	0	0	0	5	0	0	0	31.65	0	0	0	0	0	0	Red
FALSE	383127	W6180I		T9096440856	When I Was Your Man	Bruno Mars	0	35.63	27.72	0	0	0	0	0	5	0	0	0	31.65	0	0	0	0	0	0	Red
FALSE	353635	W62227		T0112393391	Why Worry	Mark Knopfler	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	356015	W6233N		T0702059060	Wicked Game	Chris Isaak	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	341693	W6233N		T0702059060	Wicked Game	Chris Isaak	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	341690	W6233N		T0702059060	Wicked Game	Chris Isaak	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	383802	W6233N		T0702059060	Wicked Game	Chris Isaak	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	383997	W6233N		T0702059060	Wicked Game	Chris Isaak	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	384093	W6233N		T0702059060	Wicked Game	Chris Isaak	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	407940	W6233R	USWB11304615		Wicked World	Black Sabbath	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	309610	W62686	GBAYE0601648		Wild Honey Pie	The Beatles	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	322079	W62731		T0702054656	Wild Is The Wind	Bon Jovi	10	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	Red
FALSE	318593	W6316Z		T9117220845	The Wreckers	Rush	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	336850	W6316Z		T9117220845	The Wreckers	Rush	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	383413	W63400		T0702480292	Wild Thing	The Troggs	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	404982	W63400		T0702480292	Wild Thing	The Jimi Hendrix	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	407658	W63400		T0702480292	Wild Thing	The Troggs	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	385623	W6364P		T9102157880	Within	Daft Punk	16.67	0	0	0	0	0	0	0	83.33	0	0	0	0	0	0	0	0	0	0	Red
FALSE	404982	W66550		T0702810147	The Wind Cries Mary	The Jimi Hendrix	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	386772	W66550		T0702810147	The Wind Cries Mary	The Jimi Hendrix Experience	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	341690	W66550		T0702810147	The Wind Cries Mary	Jimi Hendrix	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	341692	W66550		T0702810147	The Wind Cries Mary	Jimi Hendrix	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	358098	W66550		T0702810147	The Wind Cries Mary	Jimi Hendrix	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	275728	W66636		T8003153901	Wind Of Change	Scorpions	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	Red
FALSE	395945	W67320	USRN10300263		Windy And Warm	Chet Atkins	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	379297	W68222		T9121588203	The Winner Takes It All	ABBA	25	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	270301	W68222		T9121588203	The Winner Takes It All	ABBA	25	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	282836	W68222		T9121588203	The Winner Takes It All	ABBA	25	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	357630	W68222		T9121588203	The Winner Takes It All	ABBA	25	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	380410	W68222		T9121588203	The Winner Takes It All	ABBA	25	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	323861	W68500		T9001434339	Winter Wonderland	Kaiso	33.33	33.34	0	33.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	378046	W6866L		T9105769628	Wake Me Up	Avicii	33.33	33.34	0	33.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	379313	W6866L		T9105769628	Wake Me Up	Avicii	33.33	33.34	0	33.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	380426	W6866L		T9105769628	Wake Me Up	Avicii	33.33	33.34	0	33.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	389761	W6866L		T9105769628	Wake Me Up!	Avicii	33.33	33.34	0	33.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	389797	W6866L		T9105769628	Wake Me Up!	Avicii	33.33	33.34	0	33.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	264543	W69085		T0104618009	Wish You Were Here	Pink Floyd	0	0	50	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	Red
FALSE	333855	W69085		T0104618009	Wish You Were Here	Pink Floyd	0	0	50	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	Red
FALSE	386269	W69085		T0104618009	Wish You Were Here	Pink Floyd	0	0	50	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	Red
FALSE	333862	W69085		T0104618009	Wish You Were Here	Pink Floyd	0	0	50	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	Red
FALSE	391021	W69085		T0104618009	Wish You Were Here	Pink Floyd	0	0	50	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	Red
FALSE	391174	W69085		T0104618009	Wish You Were Here	Pink Floyd	0	0	50	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	Red
FALSE	381614	W69085		T0104618009	Wish You Were Here	Pink Floyd	0	0	50	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	Red
FALSE	236728	W70000		T0104336175	With A Little Help From My Friends		50	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	264663	W70000		T0104336175	With A Little Help From My Friends	The Beatles	50	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	371146	W70000	USAM16800382	T0104336175	With A Little Help From My Friends	Joe Cocker	50	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	379727	W70000		T0104336175	With A Little Help From My Friends	The Beatles	50	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	380684	W70000		T0104336175	With A Little Help From My Friends	The Beatles	50	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	383377	W70000		T0104336175	With a Little Help From My Friends	The Beatles	50	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	380438	W7045L		T9130168660	Wrecking Ball	Miley Cyrus	23.33	23.34	0	30	0	0	0	0	0	0	23.33	0	0	0	0	0	0	0	0	Red
FALSE	27923	W7045L		T9130168660	Wrecking Ball	Miley Cyrus	23.33	23.34	0	30	0	0	0	0	0	0	23.33	0	0	0	0	0	0	0	0	Red
FALSE	378242	W7045L		T9130168660	Wrecking Ball	Miley Cyrus	23.33	23.34	0	30	0	0	0	0	0	0	23.33	0	0	0	0	0	0	0	0	Red
FALSE	379325	W7045L		T9130168660	Wrecking Ball	Miley Cyrus	23.33	23.34	0	30	0	0	0	0	0	0	23.33	0	0	0	0	0	0	0	0	Red
FALSE	322168	W72517		T0702050745	Without Love	Bon Jovi	33.34	66.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	384105	W7272N		T9138326531	City Of Ocala	A Day To Remember	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	40	Red
FALSE	387888	W7285I		T0702072932	Waterfalls	TLC	40	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	Red
FALSE	401569	W7285I		T0702072932	Waterfalls	TLC	40	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	Red
FALSE	322480	W7285I		T0702072932	Waterfalls	TLC	40	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	Red
FALSE	407940	W73998	USWB11304613		The Wizard	Black Sabbath	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	326646	W73998	USWB11304613		The Wizard	Black Sabbath	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	264727	W74000		T0104509116	The Wizard	Uriah Heep	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	405863	W74000		T0104509116	The Wizard	Uriah Heep	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	261803	W7402V	USHM91378356		Warning Will Robinson	Gregg Bissonette	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	239176	W7402V	USHM91378356		Warning Will Robinson	Gregg Bissonette	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	259863	W7402V	USHM91378356		Warning Will Robinson	Gregg Bissonette	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	260139	W7402V	USHM91378356		Warning Will Robinson	Gregg Bissonette	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	260141	W7402V	USHM91378356		Warning Will Robinson	Gregg Bissonette	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	263307	W7402V	USHM91378356		Warning Will Robinson	Gregg Bissonette	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	281193	W7402V	USHM91378356		Warning Will Robinson	Gregg Bissonette	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	404582	W7402V	USHM91378356		Warning Will Robinson	Gregg Bissonette	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	406939	W7402V	USHM91378356		Warning Will Robinson	Gregg Bissonette	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	302182	W7402V	USHM91378356		Warning Will Robinson	Gregg Bissonette	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	239178	W7402Y	USHM91378364		Warning Will Robinson	Gregg Bissonette	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	324893	W74521		T0702052321	Women	Def Leppard	61.33	20	18.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	408802	W74522		T0113758192	Woman	John Lennon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	355760	W77340		T9000123466	Won't Get Fooled Again	The Who	0	0	0	0	0	13.33	0	0	0	0	0	0	0	0	0	0	56.67	0	30	Red
FALSE	275802	W77340		T9000123466	Won't Get Fooled Again	The Who	0	0	0	0	0	13.33	0	0	0	0	0	0	0	0	0	0	56.67	0	30	Red
FALSE	373290	W77340		T9000123466	Won't Get Fooled Again	The Who	0	0	0	0	0	13.33	0	0	0	0	0	0	0	0	0	0	56.67	0	30	Red
FALSE	396948	W77340		T9000123466	Won't Get Fooled Again	The Who	0	0	0	0	0	13.33	0	0	0	0	0	0	0	0	0	0	56.67	0	30	Red
FALSE	396366	W77340		T9000123466	Won't Get Fooled Again (Easy Version)	The Who	0	0	0	0	0	13.33	0	0	0	0	0	0	0	0	0	0	56.67	0	30	Red
FALSE	379925	W78323	USWD10210159	not found	The Wonderful Thing About Tiggers	Sherman Brothers	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	Red
FALSE	380820	W78323	USWD10210159	not found	The Wonderful Thing About Tiggers	Sherman Brothers	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	Red
FALSE	264399	W78345		T0100208374	Wonderful Tonight	Eric Clapton	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	378144	W78345		T0100208374	Wonderful Tonight (Full Version)	Eric Clapton	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	384023	W78345		T0100208374	Wonderful Tonight	Eric Clapton	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	386120	W78345		T0100208374	Wonderful Tonight	Eric Clapton	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	395912	W78345		T0100208374	Wonderful Tonight (Easy Version)	Eric Clapton	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	383359	W78770	USRHD0530705		Woo Hoo	The 5.6.7.8's	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	387221	W79035	USRC10400541	T9013502857	Wooden Ships	Jefferson Airplane	0	66.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.33	0	Red
FALSE	318595	W7967D		T9117220812	Wish Them Well	Rush	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	336850	W7967D		T9117220812	Wish Them Well	Rush	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	318755	W7967E		T0731092162	We Hold On	Rush	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	336850	W7967E		T0731092162	We Hold On	Rush	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	318753	W7967F		T0731092208	The Way The Wind Blows	Rush	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	331271	W7967F		T0731092208	The Way the Wind Blows	Rush	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	331272	W7967F		T0731092208	The Way the Wind Blows	Rush	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	332123	W7967F		T0731092208	The Way The Wind Blows	Rush	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	336850	W7967F		T0731092208	The Way The Wind Blows	Rush	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	389765	W80834		T9154635037	Want To Want Me	Jason Derulo	0	0	14.17	52	26	0	0	0	0	0	0	0	2.83	0	0	0	0	0	5	Red
FALSE	389793	W80834		T9154635037	Want To Want Me	Jason Derulo	0	0	14.17	52	26	0	0	0	0	0	0	0	2.83	0	0	0	0	0	5	Red
FALSE	391483	W80962		T0112243103	Working Class Hero	John Lennon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	374877	W81005		T0715141631	Working For The Weekend	Loverboy	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	264481	W81005		T0715141631	Working For The Weekend	Loverboy	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	336850	W81255		T0715200126	Working Man	Rush	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	264619	W81255		T0715200126	Working Man	Rush	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	382718	W83425	GBAJE6000223		Wot Cher! Knocked 'em in the Old Kent Road	Albert Chevalier & Charles Ingle	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	408006	W83461	CAU111120923		Would I Lie To You	Whitesnake	33.333	0	0	0	33.333	0	0	0	0	0	0	0	0	0	0	0	0	0	33.334	Red
FALSE	291582	W84000		T7000820599	Wouldn't It Be Nice	The Beach Boys	37.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62.5	Red
FALSE	378642	W84000		T7000820599	Wouldn't It Be Nice	The Beach Boys	37.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62.5	Red
FALSE	383043	W84000		T7000820599	Wouldn't It Be Nice	The Beach Boys	37.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62.5	Red
FALSE	392768	W84647		T9325235470	The Wreck Of Edmund Fitzgerald	Gordon Lightfoot	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	392344	W84647		T9325235470	The Wreck Of Edmund Fitzgerald	Gordon Lightfoot	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	385037	WA6ZVB		T3013416478	Wonder	Shawn Mendes	50	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	382919	WA7B8M		T9274457555	Walk Me Home	P!nk	5	0	0	0	95.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	378517	WA7B8M		T9274457555	Walk Me Home	P!nk	5	0	0	0	95.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	377973	WA85UE		T0104341925	We Can Work It Out	The Beatles	50	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	309616	WA85UE		T0104341925	We Can Work It Out	The Beatles	50	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	309548	WA9CUK		T0101644670	Wait	The Beatles	50	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	309550	WA9CUM		T0104340397	What Goes On	The Beatles	50	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	322301	WA9HYC	NLA322000403		Walk Through The Fire	Fever 333	0	0	40	0	20	0	0	0	20	0	0	0	0	0	0	0	0	0	20	Red
FALSE	381606	WA9QEY		T3087236593	Wet Dream	Wet Leg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	301038	WB0J1C		T3098198693	We Came To Move	The Pocket Queen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	Red
FALSE	301776	WB0JPG		T3031091682	We're Good	Dua Lipa	0	15	0	29.33	42.82	0	0	0	0	0	0	0	0	0	0	0	0	0	8.35	Red
FALSE	278523	WB0W7I		T3005573860	Wtf Do I Know	Miley Cyrus	40	0	0	20	0	0	0	0	0	0	20	0	0	0	20	0	0	0	0	Red
FALSE	312293	WB0X40	QMWHB1914476		Won't You Be My Neighbor	Fred M. Rogers	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5	Red
FALSE	321082	WB0ZLX	CA6D22100605		What It Feels Like	Crankdat feat. KC	0	0	0	22.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.75	Red
FALSE	391903	WB18S0		T3056530639	Wild Blue	John Mayer	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	291262	WB1D61		T0709415995	The World I Know	Collective Soul	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	315899	WB2600		T9280641545	With You	Elevation Worship	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	384591	WB2KNS		T9307079056	Watermelon Sugar	Harry Styles	0	75	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	Red
FALSE	401267	WB2KNS		T9307079056	Watermelon Sugar	Harry Styles	0	75	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	Red
FALSE	384383	WB30V7		T0701998971	Whole Lotta Shakin'	Carl Perkins	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	384085	WB38A6		T9313391321	Tequila	Dan + Shay	0	0	0	0	95	0	0	0	5	0	0	0	0	0	0	0	0	0	0	Red
FALSE	396133	WB38A6		T9313391321	Tequila (Easy Version)	Dan + Shay	0	0	0	0	95	0	0	0	5	0	0	0	0	0	0	0	0	0	0	Red
FALSE	378112	WB38A6		T9313391321	Tequila (Full Version)	Dan + Shay	0	0	0	0	95	0	0	0	5	0	0	0	0	0	0	0	0	0	0	Red
FALSE	383991	WB38A6		T9313391321	Tequila	Dan + Shay	0	0	0	0	95	0	0	0	5	0	0	0	0	0	0	0	0	0	0	Red
